Date,Plot_Momentum,Plot_Mom_Sharpe,Plot_Mom_Slope,Plot_StDev,Plot_ROE,Plot_E/P,Plot_Sales/Price,Plot_BV/Price,Plot_Size_Factor,Plot_Quality,Plot_Value,Plot_MomSharpe_Size_EP,Plot_Vol_Size_EP,Plot_Mom_Size,Plot_Mom_EP,Plot_Size_EP,Plot_Mom_Size_Std,Plot_Size_Std
2013-08-02,1.462804587408123,2.1139902334235656,1.751707766607489,1.0659488972005262,1.1278580446432336,0.7021429613647528,0.7818134136814973,1.1461784742685652,0.9383942374330885,0.986556760077281,0.7818109479663511,1.4319912154507075,0.8857468405820357,1.8193451408106867,1.2680426319264135,0.8900947285915373,1.4483461189530058,1.1553716399669527
2013-08-05,1.4631131437616947,2.1213195654224686,1.769806946672252,1.0599663880539338,1.1331520392921004,0.702684850797761,0.7619436762322531,1.1494589040535297,0.9222680052216963,0.9855616881465895,0.7619412731830983,1.4336768977824244,0.8787973080362097,1.8063546499624223,1.2617783395154691,0.8819085842915948,1.4567076411423463,1.149229618218433
2013-08-06,1.4448397256959749,2.075063170960323,1.7587528010564593,1.0392801178358348,1.115990807312,0.6901112112750912,0.744432489932032,1.1382776454290986,0.9179113698831489,0.9840369488263273,0.7444301421103734,1.4104381966994675,0.8628903809849071,1.798320677202467,1.240627702073305,0.8752198520927069,1.428153222375352,1.1331175247227483
2013-08-07,1.4577756219375622,2.0738793018586144,1.762094447625071,1.0443234590341903,1.114159266733599,0.6982251386292058,0.7513836996491441,1.163110302624422,0.9212728699867035,0.9920915690734482,0.7513813299044757,1.4018774293623246,0.8732684235411509,1.7862483467833776,1.2418088964090448,0.8802309951119236,1.4120143642711485,1.1375290942877625
2013-08-08,1.4706034731822515,2.075259625015539,1.7750940652776241,1.0636569301284369,1.1307635687567545,0.7155855022552198,0.7597131219029294,1.166605237289544,0.9426470659016011,0.9943720006395377,0.7597107258885881,1.43273985089328,0.896705971619562,1.8089566955568803,1.2656383270117422,0.8972147573404743,1.4089584929245147,1.1652091064879355
2013-08-12,1.5120319211779714,2.1011401881864544,1.830905212705231,1.072258732168637,1.1468325404021136,0.7250917170117197,0.7658477281659577,1.1955858542660884,0.9681460166853393,1.0237745758098484,0.765845312804044,1.4369632864255573,0.9139174314805701,1.8132562306924624,1.2874146040341772,0.9199010477310843,1.405791151264527,1.180093072674764
2013-08-13,1.5262932936838944,2.1142385158269716,1.8497873763212291,1.074408316868392,1.1586210223876499,0.7304568763445968,0.771134465739688,1.2106584384190213,0.9815274242499744,1.037302438617555,0.7711320337042449,1.4703333302268806,0.9212744437447979,1.8590686230176365,1.3136594347364645,0.9265260764438888,1.4368045894603072,1.1864609511266258
2013-08-14,1.524596289726857,2.097231767581392,1.8434813412359123,1.0804154936328716,1.1563484922107334,0.7345888334508271,0.7783335014864313,1.2191024791735803,0.9780548846682291,1.0335594943384976,0.7783310467463745,1.4979349399170836,0.9471836257960617,1.9045042707206614,1.3368718754628974,0.9306095201592469,1.4379750550814963,1.1917258759253204
2013-08-16,1.475781166733905,2.0566288891988895,1.797791455863297,1.0631043636560709,1.1547893480449034,0.7135008240902885,0.7450261747126729,1.180956208563309,0.9488442402971432,1.024186280946074,0.7450238250186266,1.474804546222151,0.9182922107616455,1.852260501089581,1.314484309854053,0.9013093349820027,1.4116982730779006,1.1744210231475962
2013-08-19,1.4316618785755488,2.0108525644360995,1.7325003041592988,1.0442973296291551,1.1337221905607648,0.7210661028866947,0.7401789789446557,1.1763746583862635,0.9467886130963885,1.0190336586160416,0.7401766445378939,1.471808140534327,0.9178040960175867,1.8105744124200298,1.3119084537520567,0.9075521780397955,1.3857564233247581,1.1546727872494273
2013-08-20,1.417616701050826,1.9800224318158366,1.7154623966885736,1.0345292403062627,1.1308293365578845,0.7309608830845222,0.7432486763359015,1.2054821212716982,0.9470507480236224,1.015254634225669,0.7432463322478025,1.462061874411283,0.9158153752253982,1.8137303379602376,1.3061724356698556,0.9116434091050084,1.3806307328222622,1.1592352172231386
2013-08-21,1.3760282645048876,1.9387130307807405,1.6798870278617322,1.028519310365722,1.1234562518131048,0.7187985632300441,0.739423855773376,1.1806286598092564,0.9360953530133458,1.0137617299177084,0.7394215237481526,1.4363819431179774,0.8954413845467507,1.7697576177267524,1.2830651294891642,0.9005153122867288,1.3747489317047161,1.150025863348542
2013-08-22,1.3930772154881363,1.9736355746711045,1.6958378449187423,1.031863889788231,1.1265373520365398,0.7348974289449798,0.7594845092890343,1.2054707180110686,0.9356882336809377,1.025245790961516,0.7594821139957008,1.4476840320305253,0.9060551816964615,1.79692536850112,1.304148913570537,0.9149498892886354,1.376280428608316,1.1518894503276802
2013-08-23,1.442839220629495,2.039202001700634,1.745862084246771,1.033807540199876,1.1277567167431441,0.7380150759250215,0.7697814542133588,1.2089572828097341,0.955396606797618,1.0389591078993803,0.7697790264450989,1.4689670778017911,0.9239139343841823,1.8185904662251327,1.3245979660972498,0.9327192747025829,1.3821299075891735,1.155115414803745
2013-08-26,1.4735299593423836,2.0818765263011425,1.7721049229621073,1.0316250583704871,1.1369564250830237,0.7419032376196466,0.7807561059437315,1.2214722679877124,0.9647644399587735,1.0439878797523912,0.7807536435631657,1.4965259208180288,0.9450350817175428,1.836102341057977,1.334486466473147,0.9435142650811797,1.3911480604900555,1.1538227805822552
2013-08-27,1.4484278758306648,2.0595223853983784,1.7405774109156977,1.014652149014808,1.1268998247666249,0.7298571653004376,0.7640314443826263,1.2020592119661793,0.9661449493732714,1.0154966695952963,0.7640290347489828,1.4694685649442059,0.9200060996585998,1.7976743321917499,1.3202970852464162,0.9301901583547157,1.3753760187171997,1.1357101581612687
2013-08-28,1.4306907493118803,2.055832962019245,1.7313000755754326,1.0100388315702757,1.1280730874866398,0.7309734759628232,0.7433635718344561,1.1744640793396062,0.9476525115969437,1.0083034941292537,0.743361227383995,1.466928859814972,0.9192778819474711,1.781840364180731,1.3140010723658186,0.9201409888338462,1.3583975022194947,1.1206675603469705
2013-08-29,1.438173435492284,2.069983576196869,1.7477313245868153,1.0139836533237756,1.1380888081745362,0.7430222957670927,0.767246059682094,1.193462998826651,0.95147825899138,1.0237233119495266,0.7672436399100652,1.4753847557077073,0.9188334284320463,1.790194757491994,1.3237797322852833,0.9235979315635267,1.3582080092933844,1.1282147578397415
2013-08-30,1.4681727089843684,2.1045749284936206,1.7772315555609908,1.0307349395530305,1.1490007297111824,0.7411363326552036,0.7761253806551707,1.204475929620259,0.9604335544262954,1.0344502218710256,0.7761229328791759,1.489339209824915,0.9231301460954866,1.809540689597561,1.340076404037199,0.9280879963036085,1.3801297614474415,1.1466046687993492
2013-09-02,1.487174140007922,2.115691971382574,1.7863917935430034,1.0329742315027435,1.1521941170713983,0.7506466023993716,0.7913328050225911,1.2208050198728284,0.964170874163353,1.0469861773905127,0.7913303092847989,1.5040841705643706,0.93640014434099,1.8253134710073218,1.3505243349936737,0.9478300641820893,1.3839909010294376,1.1532061813375165
2013-09-03,1.4717519415972888,2.0812095738959018,1.7509231436136046,1.0181476729172125,1.130725359453397,0.7493298255818254,0.7899079141720773,1.2018009121663846,0.9614676345758727,1.0299260970723476,0.7899054229281641,1.505097355999809,0.9361060755962509,1.7995967202176282,1.345693503246301,0.9569863797512682,1.375134312675313,1.133799373371023
2013-09-04,1.486266469608274,2.0998965931112132,1.76807218147826,1.0218165454636043,1.145719306489128,0.7580300276778972,0.8063286754119884,1.2215973101410347,0.9664709983936853,1.0519226896956955,0.8063261323796063,1.5260268663644527,0.9317783409325389,1.8388222517447081,1.3727778626950815,0.9659755805044153,1.4059756330856514,1.1447967797834937
2013-09-05,1.504709212010351,2.1239222639963433,1.7911858844296624,1.0303962663851973,1.1550562819645622,0.7630010335404259,0.8179880993959385,1.2316435092977123,0.9694785879446797,1.0605861481547274,0.8179855195915878,1.5025199030178396,0.9363421786296763,1.8450569533815464,1.3541162120885073,0.9656913444345483,1.3922059659239738,1.1603427844294065
2013-09-06,1.5145866425297523,2.106099695649136,1.7891083447813692,1.0313139694377487,1.15932814702964,0.7660889727964183,0.825279804082435,1.2398797638691648,0.9719497916984173,1.0653398078377563,0.8252772012812075,1.5061259896013457,0.9421210217308286,1.8383189882897817,1.349907304561436,0.9674942326655123,1.385743564530562,1.155539134135797
2013-09-10,1.542947777168285,2.136028996436972,1.8207775164474238,1.0466822564592684,1.1785049045607257,0.7761847022467122,0.8213126327103697,1.2412813523986683,1.011044666612951,1.091365748001044,0.8213100424209697,1.5361140234405168,0.9694745583545433,1.8514007407159299,1.3656525170409242,0.9883944279440895,1.404514996617743,1.1762497782124237
2013-09-11,1.5480205643913405,2.132827316059701,1.8142299721567021,1.0661053549331427,1.188189651766487,0.7875858192382971,0.8246194200814929,1.2607980302181465,1.0241408291210408,1.1007134054982526,0.8246168193630117,1.5447917131485056,0.9859866278974189,1.8430564044154443,1.3678693210466863,1.006881039126501,1.4256897086834952,1.1865415862054627
2013-09-12,1.538467996774786,2.116552169260673,1.816760057227214,1.061457796782546,1.1767224156043512,0.7806043356506887,0.8223019372124523,1.2517499967207333,1.011254810381074,1.09245504461044,0.8222993438029433,1.5384882392062345,0.9716483519505189,1.845885732242411,1.3637136817773623,1.0018684769184794,1.4331729117463834,1.1902665442562619
2013-09-13,1.547342210457297,2.148609544786015,1.8470980059144126,1.0646799445120503,1.1830726530186528,0.7829254522597439,0.8309045945804313,1.263864849260274,1.0202155268786794,1.096246822779819,0.8309019740395094,1.5513060827317167,0.9811831035347928,1.853319079355073,1.3620832022620246,1.0141807936583402,1.4322275535644362,1.2022914894445433
2013-09-16,1.5332871458595416,2.123008238320974,1.8226270551891524,1.0509330954759017,1.186111284135612,0.775751420249377,0.8220823036248505,1.2633336541632634,1.0086476473728998,1.0813958877185843,0.8220797109080309,1.5548863830675208,0.9780341192959427,1.8396276711332544,1.3472892231093239,1.008279463946943,1.423936408288601,1.1969900268779097
2013-09-17,1.570767467157593,2.182997477085708,1.8431487477862998,1.0559694279388394,1.1815838449816527,0.7634871926713729,0.8122009827793342,1.25603584863956,0.998282567587799,1.084903704575417,0.8121984212266288,1.5471450455881168,0.9675369962721567,1.848909136752462,1.3605153448538168,0.9981844808187266,1.4229325973728404,1.1954229409356056
2013-09-18,1.5795490692388898,2.2066512213977165,1.8622047366212624,1.0628119180489353,1.1782354456424884,0.7665237493142674,0.8078263348601324,1.264954269518495,1.0001534950073003,1.0773190724848487,0.8078237871043707,1.548887089952089,0.968565605258192,1.8692170704668012,1.360391653552987,0.9973413209942099,1.4499204294466712,1.198657892726757
2013-09-19,1.5844626832386512,2.1996760687209287,1.8942356557835112,1.0755664333955381,1.1947488804487825,0.783623481095934,0.8251971493300352,1.279891278296593,1.0002938496904934,1.0918245752245272,0.8251945467894878,1.5582864521832405,0.9729808167230533,1.8913937290799014,1.3785072948712418,0.9957135394332749,1.4468253750730102,1.2226685766907337
2013-09-20,1.6145383413073653,2.243661512143585,1.9069252028469081,1.0844303715783659,1.1877921351954335,0.7789716656443239,0.8175861459551862,1.2728070405931708,1.0166748970609392,1.0684562576325505,0.8175835674185328,1.5645222983379126,0.9723650402008409,1.9137441530205281,1.3783188234826833,1.015449526943521,1.459956466926377,1.2285048006509285
2013-09-23,1.614143704423258,2.234266520562095,1.8879704326228566,1.0786881370756793,1.1885528822558395,0.7699343743659082,0.8028779219991794,1.2643486822878796,1.0163746084292422,1.0737996621872716,0.8028753898499247,1.5695112182973525,0.9727901963788752,1.8855905331978386,1.374307349712276,1.0148167766648108,1.454627989601945,1.220658586179068
2013-09-24,1.6252060540703623,2.2533476017736884,1.8970718594244484,1.0799416932347874,1.1973035438415003,0.7713357419901689,0.8013952477606431,1.2706769389422485,1.0253271880326984,1.0663128885458277,0.801392720287507,1.5845133442761317,0.9762291305097821,1.9006357577066013,1.378444071975178,1.021978035534972,1.4654288793321353,1.2234194479651637
2013-09-25,1.6131258917201554,2.244622338971568,1.8939334318458911,1.0848969677720588,1.2024484365129446,0.7741305505063482,0.8083518001913238,1.269356402251344,1.035152692432822,1.0769196483430188,0.8083492507783279,1.5854967205096295,0.9773215345955523,1.8928182318371485,1.3733953496782902,1.031680955486209,1.4714482224498937,1.2213580301186768
2013-09-26,1.6001655744648682,2.231580467463948,1.885385169116793,1.0820124411981666,1.2065066206444388,0.7768037932512293,0.8108430305861276,1.2816555998031203,1.0351799103038974,1.0827175319025628,0.8108404733161872,1.5937584311803028,0.9725184823528682,1.9151735940859018,1.381334124102146,1.0309991675269001,1.4696199694341892,1.2143515356672212
2013-09-27,1.5938879519487932,2.2279394258142107,1.8758407822973586,1.0868141738442285,1.206697862693284,0.7749421715729998,0.8062860233615358,1.285885285837676,1.0284357480591968,1.0878742376197401,0.8062834804636713,1.5849886060063159,0.9697714577446306,1.9066848952179432,1.3940068279947624,1.0223529923161276,1.4702712004623095,1.2150380091027793
2013-09-30,1.605187779913281,2.2499936695608986,1.8816780035467036,1.0868950017590286,1.197768142451359,0.7706418892946452,0.8071598073100594,1.2809149942055604,1.030877874092492,1.0895065828009436,0.8071572616564193,1.5871041019842596,0.9774627291330836,1.9078888234650064,1.4005742854648418,1.019550493348683,1.466339791745561,1.2079650585883062
2013-10-01,1.6121771748017373,2.2584865737838875,1.9015257286563056,1.0839668986191224,1.203550510786645,0.7703783391042541,0.8125578679538095,1.3066709912725798,1.032092538694261,1.0832329361689146,0.8125553052755448,1.600925939807297,0.985026838561798,1.927186489398875,1.4077780390185028,1.0229908169602226,1.46443191277975,1.2110888894241556
2013-10-03,1.6335945172001218,2.3035375504603013,1.9234731390436737,1.0950522966933534,1.2172480268459211,0.774901485961544,0.8179909036900753,1.3105348433540946,1.033387451104612,1.092828699388576,0.8179883238768801,1.6297757468395002,0.9922569671807834,1.9573259103954692,1.4200445431600213,1.0273428736456836,1.4823540594794276,1.226868942486021
2013-10-04,1.6622960943546918,2.331870666166013,1.951694018412171,1.0945344025719403,1.2214599772905734,0.775249976866354,0.8183083493701105,1.308966822974027,1.0405416919344426,1.0899922437487697,0.8183057685557422,1.6293743433500998,0.9926761059460822,1.97081242766473,1.4214809385042422,1.0309142892894227,1.486687076638558,1.2305005441834116
2013-10-07,1.6773339832739387,2.3414771023598093,1.9631161005369295,1.1074586842368817,1.2306170078205463,0.7756549444735985,0.8235550480192567,1.324698813420329,1.0501864719441913,1.0942886962263172,0.8235524506576354,1.6526708688069394,1.0059368796876502,1.9930500129169582,1.4320781481169058,1.0468878634592835,1.4908214310776962,1.2305483384644462
2013-10-08,1.6763314703886545,2.3397567541694526,1.961735391331564,1.1124651053368377,1.2392637015796422,0.7770635525765477,0.8213330157173045,1.3157462748863866,1.0475184199137622,1.0945313886783832,0.8213304253636197,1.6692011788019339,1.010795222522832,1.9961061413316106,1.4310692146459913,1.0469610953099786,1.4849130064933762,1.2405511799549556
2013-10-09,1.7278495572487718,2.387873037228791,2.001783339300328,1.1147350550368023,1.2514548120942013,0.7819140654940062,0.8229794493736851,1.3281261515181098,1.05935851685088,1.1051881770861454,0.8229768538274103,1.6928259402509003,1.0290703281859213,2.0179088347287064,1.4417699686791459,1.0610679789291255,1.496279643032528,1.2523474465222044
2013-10-10,1.756895612849224,2.416112244239842,2.034019869215423,1.1202958321278338,1.2669364613928014,0.8177298835860347,0.8427483645726109,1.3203983410995548,1.1034364872371898,1.1207955613492608,0.8427457066783223,1.6731587326084814,1.056930766798029,2.0089062837222427,1.4367486470107103,1.1035585559053338,1.5253790007861299,1.2815258434653551
2013-10-11,1.7619580593807977,2.4244052070527067,2.0200918267040495,1.1253031457795153,1.2695051578214456,0.806063698833593,0.832717634521185,1.318273333996663,1.088010906963976,1.1217790794396707,0.8327150082622233,1.684198315458256,1.04859810563468,2.0234565797458015,1.449886061875171,1.0957349510615784,1.5367268462093309,1.2884737826199537
2013-10-14,1.7709215807150618,2.4604359313924373,2.0211078742070696,1.1234581532729175,1.2727590958762147,0.8095896821084708,0.8317645397852922,1.3282421101828408,1.1034118752380355,1.1290320969476404,0.8317619165322397,1.6910659160709127,1.0608728949162944,2.0242152917039737,1.4651972847091816,1.105118307116321,1.5479173970125322,1.2899251549588249
2013-10-15,1.7742053861934448,2.4722728950672668,2.0165260234529008,1.121529150237038,1.2646735445858297,0.8013433578491462,0.8202039996314486,1.3012892195857155,1.0852054305657306,1.1248494115687446,0.8202014128385009,1.655263760724122,1.0448407809023543,2.0202339616071434,1.4438697690669742,1.0798693253987173,1.5502389220396355,1.2844885839365332
2013-10-17,1.7481483901033787,2.4250197903511927,1.988923918682111,1.1306141314185003,1.2709468038155793,0.806868812215421,0.819257779246246,1.3076425609801823,1.095361061148026,1.1194878483613278,0.8192551954375268,1.6629225389003266,1.0546789202959044,2.0355334260252493,1.4306641611630462,1.0931648570244488,1.5549817188667805,1.2996123260576777
2013-10-18,1.7574006838401994,2.4397646748168857,2.0045784964291014,1.1303201272169634,1.2752840446572022,0.8106353767682642,0.8266170893226155,1.3227525691022541,1.0912203201364852,1.1254845883511377,0.826614482303803,1.656985373786803,1.05101464114096,2.0544994423121654,1.442119890149753,1.088686108833886,1.5535593632018934,1.2994368487832715
2013-10-21,1.7712271311799945,2.464903939630181,2.0087091476186383,1.1294846876693638,1.2790018557138765,0.8145295930002595,0.8251302753815895,1.330198078384053,1.101922416351123,1.1358029290354208,0.8251276730519516,1.6842715144363074,1.069038038209761,2.068602625835573,1.4670191203125338,1.1009801495350433,1.547643510899785,1.2979186329204817
2013-10-22,1.799169551406676,2.4724888939797536,2.057187471753994,1.1266553642533805,1.2890881596790802,0.8236216492299518,0.8389189765739951,1.3485908595190614,1.1235621090043053,1.1536657329796423,0.8389163307569869,1.7097191127223639,1.0870249913447017,2.052450888605917,1.4857665455795344,1.122198656270408,1.5478750057338115,1.30094117840185
2013-10-23,1.8053656504323314,2.486373536481442,2.074065596283198,1.1224846634804697,1.281078974357619,0.8360748242982027,0.8466742331931676,1.3661078469943095,1.1366153415233564,1.151184231915068,0.8466715629173136,1.7236509458860598,1.1014693144807701,2.0320623958279214,1.4894274343770244,1.1410676141328329,1.5556239724545609,1.30641944873169
2013-10-24,1.780368840009747,2.4644947787533784,2.0654675263586024,1.117738797739826,1.2745853078803366,0.8366555998801102,0.8448562882308255,1.347292445855085,1.1387927869771126,1.147105809551336,0.8448536236884808,1.7180558268870902,1.0989079623511113,2.027724662584931,1.4717669485552778,1.1409648983504574,1.5597917616651988,1.3040918914112591
2013-10-25,1.7884166603741607,2.4884759243021306,2.0640225347294607,1.1198569210509492,1.2621479443761074,0.8243827046381442,0.8310273401690738,1.3402486827770133,1.133026495859196,1.1342034557278367,0.8310247192410315,1.7112526610661232,1.0905617293577423,1.999814574550365,1.4612338305335202,1.1253981779585602,1.5613204032572572,1.2981210114826573
2013-10-28,1.8311544985672394,2.516484397166921,2.1146564345652394,1.117052025775559,1.2619612166280725,0.8171277988114019,0.8255846453261412,1.3224847928122423,1.1495308464087712,1.120501091465562,0.8255820415634927,1.7145996028503954,1.1000698401785813,1.9863709468326591,1.4471257439472582,1.1286024965056605,1.5456041610767184,1.2860235662376778
2013-10-29,1.8540524816008859,2.560506183199293,2.1552138938652816,1.1318675377405718,1.2754833600713331,0.832671520551747,0.8379238417616,1.3267923719146224,1.1486241244032147,1.1161132896948402,0.8379211990830886,1.7527903408702348,1.096197851990733,2.0123728438374764,1.4612231738799966,1.1431127037206603,1.5612584771643516,1.2914113899000932
2013-10-30,1.860834279012675,2.586171314839099,2.1505654319238507,1.132854807473994,1.2886204513800223,0.838067541002448,0.841461903696873,1.3316924368287657,1.1720593472911867,1.1305278746293252,0.8414592498598771,1.778113936017239,1.1187784176707758,2.045595304295452,1.4738459853432069,1.1605146067884,1.5569963046951802,1.3014795969383108
2013-10-31,1.9076693080281537,2.6143017658765975,2.193520324365404,1.1331605249071441,1.3137929066863343,0.8440242120176947,0.8545807520559171,1.3560526863540139,1.1710077072461786,1.1334062845868127,0.8545780568441602,1.7935560743971917,1.123938998334408,2.055232487712715,1.479721124922198,1.1704018488431924,1.5738273720998819,1.3187531113166162
2013-11-01,1.9204458205418062,2.630016359922338,2.208949940019412,1.1449716003444332,1.3225398449102306,0.8528295300550668,0.8535549070425777,1.367586667890106,1.1916371842279452,1.1445911812373717,0.8535522150661728,1.8150195421582414,1.1408442618306986,2.089738292218911,1.501627775275395,1.1800864773842825,1.57814803430978,1.3279761308133364
2013-11-05,1.9604199211488649,2.6668084262290854,2.260199860920592,1.1428762861927446,1.3386987422069114,0.8725620155554703,0.848181999373044,1.3794774686300995,1.247409133320869,1.158342039089244,0.8481793243419351,1.8929430753054781,1.1972751054933084,2.1514738775866773,1.5236065099707077,1.2380083821948473,1.5971737858494117,1.3529335852293338
2013-11-06,1.9889111648932423,2.683679495069153,2.2909020007650045,1.1599285567711526,1.3420402711108288,0.8641863422160113,0.8506675916221667,1.4099567205916164,1.245721248907981,1.1575146480833371,0.8506649087518953,1.9025735754367294,1.1948080981759002,2.1712285699498555,1.5332874376001115,1.232766734659735,1.6173612174844691,1.357053734742526
2013-11-07,1.9927097414525357,2.6927180529179457,2.291193864358517,1.1539755957398712,1.3302645015180135,0.8538116682499518,0.8432647810931726,1.3863712367759702,1.2369941787431116,1.1477811143947003,0.8432621215701881,1.890814926439807,1.1839375879000456,2.159590091882413,1.5218226135661668,1.2200064535028856,1.6076633868642685,1.3403676706886811
2013-11-08,1.9989316647994975,2.7212875737838864,2.313715959925159,1.1476999528276133,1.3261045501411748,0.8533309160636035,0.8438902678885721,1.3957782871350335,1.2459364127331494,1.1528228945432877,0.8438876063929018,1.9185197537139382,1.2012107900651026,2.2018327272267832,1.5390681546416958,1.224777457468513,1.6075778207721356,1.3376695502350366
2013-11-11,2.0182599877958025,2.7399055864228257,2.3411619966389026,1.1481766855460054,1.339020287953299,0.8347411582050462,0.8324354939092299,1.3773832969362036,1.2299591669811223,1.1435457615075357,0.8324328685400947,1.9204259990649484,1.1848205075115574,2.2193531167312135,1.536501635030773,1.205863652536656,1.6119845214046273,1.3380421009710726
2013-11-12,2.021881279792594,2.737653854314122,2.350640586699141,1.1499120163424512,1.3471504070223808,0.8330514859702645,0.8247749145346789,1.3732021280147901,1.208839335977552,1.1402087975523119,0.8247723133257925,1.9243519184931341,1.1718725248885478,2.224196329910503,1.5383956069774565,1.1968156936289918,1.6139345167739492,1.3342248776439039
2013-11-13,1.9959270617739486,2.7198837968535305,2.313739253375258,1.1417324657084122,1.3395590024621233,0.8315801059818311,0.8220473521353387,1.359904502436688,1.2060078862830141,1.1400553742865063,0.8220447595287503,1.921952163819622,1.1730053234783089,2.1994955597828247,1.5316898000595842,1.1843734430685098,1.61724572625388,1.331944962803296
2013-11-14,2.0185708470556607,2.734855011688289,2.3378580330932066,1.142390516963516,1.3452851304910098,0.8391724975774747,0.8267116041133847,1.3625471307194492,1.2207267312375096,1.1628170748038043,0.8267089967964876,1.9474035193261559,1.1902339555512322,2.2294813554004183,1.53150478460091,1.191180231128631,1.620953640898182,1.3345686191030766
2013-11-18,2.051025329104296,2.752725681113703,2.3767426812390577,1.1512783353904348,1.3551028103794296,0.8490069044102418,0.8307096784787261,1.3792018133585842,1.2327353815134732,1.1631532191958376,0.8307070585525383,1.9856826790237794,1.2128703963029996,2.232443433351168,1.552840041247142,1.206774995659531,1.6236945386862998,1.347172540026178
2013-11-19,2.0534384599942017,2.758215966954416,2.380034724822181,1.163565861775635,1.3529639712879824,0.8481558550250328,0.834059896836562,1.384628153368664,1.2421634942179554,1.1556969869433251,0.8340572663443184,2.009518811487515,1.2202746960051332,2.241675398299054,1.5672227434990778,1.2138467693146193,1.619993341605777,1.3432148084810678
2013-11-20,2.040696317538938,2.747407343583355,2.3647986226188107,1.1737829631869647,1.356338216773533,0.8536798771009856,0.8370554555287966,1.3858419504064083,1.2548305360146141,1.155915452166376,0.8370528155890374,2.0190009793689216,1.2224839052634984,2.228027776533488,1.5598428839093605,1.2167409965291323,1.6229616586211888,1.3558913832263573
2013-11-21,2.0229917156668678,2.7270805429100253,2.345149531736868,1.1699406415141922,1.3522995261109394,0.8509296632503266,0.8311397807840417,1.3697158842642063,1.2474842072535053,1.1486422982360835,0.8311371595013797,2.000943124482261,1.2107507186071063,2.206562417590626,1.5410654874222673,1.204007737371985,1.6143225966505683,1.3520942427284919
2013-11-22,2.0145115175239576,2.7230911690406976,2.3330983699648913,1.176159451028244,1.365095290667476,0.8476017160257778,0.8344901387119509,1.361593409868235,1.2520542025975285,1.1457095478414066,0.8344875068627928,1.9920072068243464,1.201223370021093,2.1949605037809246,1.5342813128731836,1.1891127201067302,1.6046210420753948,1.3589983222617847
2013-11-25,2.0207348891966386,2.7414458638729036,2.345863843288592,1.1852947620680196,1.399177908884303,0.8605145075945115,0.8472010377352681,1.3762646826103573,1.2848611513281,1.1530774080994368,0.8471983657979565,2.046189557389961,1.2357168051601237,2.233099337091609,1.5665499281868276,1.2278683167294882,1.6137768531429029,1.386231785777456
2013-11-26,2.028929808524231,2.7545682269027374,2.3392804213836205,1.1805925524360275,1.3878486720447274,0.8530909180473669,0.8416684111613248,1.3555657828238106,1.2929000152920687,1.1518527863757593,0.8416657566730374,2.0653540622292472,1.2468395926928881,2.26025391383599,1.5700572833506592,1.2275989979587545,1.6376631944065072,1.3809946786899248
2013-11-27,2.0291099589916137,2.730567867414121,2.35182095195491,1.1779658440892866,1.4010340522090745,0.8501340273613912,0.845472488435505,1.3689381083622083,1.2820919499914423,1.1574935161645499,0.845469821949763,2.0574015540430417,1.238007176605018,2.2704875121190593,1.5665574206187973,1.2234916467084795,1.6345392422377734,1.376885999422395
2013-11-28,2.0318288126301813,2.722620112520827,2.360027912414004,1.1833242664778982,1.4035130297055658,0.8464686371761883,0.8543672822437182,1.392299458446614,1.2895366846781606,1.1778426732807872,0.8543645877052113,2.0678889233086357,1.2417098287511488,2.29053399001839,1.5775574004494008,1.2313395673110996,1.6415811255983912,1.3811965554074586
2013-11-29,2.050091507216847,2.7420226076159038,2.3713608338879486,1.2016484297707113,1.4074094625657778,0.8677859459835182,0.8767547623986618,1.4101686248966068,1.3155424973703775,1.1787554936159923,0.8767519972536035,2.0629005018445676,1.2623081724403271,2.286414414150792,1.584469515213569,1.2511014493398143,1.6642981988380936,1.3916954761654716
2013-12-02,2.0629501978807516,2.764750819853633,2.389298939985616,1.213291804362037,1.4102613736904575,0.8693102009837055,0.8793914092560868,1.432942054017196,1.3134657786875303,1.1780333128880944,0.8793886357954638,2.0640545521127387,1.2495060475406032,2.2924101603661775,1.5740263928626044,1.2465177953759183,1.6782092787008103,1.392387415328507
2013-12-03,2.0581532915624905,2.758775736331134,2.375019291954446,1.206144904517463,1.4084038998654038,0.8782334397063662,0.8943235729130391,1.427452991315696,1.3222722583939808,1.1868456803304912,0.8943207523587471,2.0558470674150575,1.2510402719800682,2.278125092736849,1.5632125048438124,1.2477949262161432,1.682650036904001,1.3853269291384567
2013-12-04,2.0508513000698683,2.752989156901423,2.364145799239987,1.2054188498412635,1.4081170490564623,0.8810356202745413,0.8941356214457135,1.4190582931356084,1.331237264669573,1.1809403366239857,0.8941328014841905,2.0511562359641027,1.2532532217491217,2.2880181778249225,1.557486822593861,1.2509646761569577,1.6823715765138008,1.396239995996058
2013-12-05,2.036387503412796,2.732087436832815,2.364409190881355,1.2141961818970377,1.4106762296252855,0.8614829760112951,0.896191764297919,1.4350309022139502,1.3150139447833873,1.1890961240978115,0.8961889378516485,2.0702596387984857,1.2477011357912144,2.280979700818037,1.5696704458594932,1.249558187535975,1.6769082414794265,1.39325174290353
